,level_0,index,Unnamed: 0,Text,Label
581,581,581,581,El magistrado del Tribunal Supremo Pablo Llarena que instruye la causa contra el expresident de Cataluña Carles Puigdemont ha remitido a la autoridades judiciales italianas la euroorden cursada el 14 de octubre de 2019 contra el  ,0
582,582,582,582,El Supremo envía a Italia la euroorden contra Puigdemont,0
583,583,583,583,ragones exige la libertad inmediata de Puigdemont y viajará hoy a Cerdeña,0
584,584,584,584,EFEFOTOS  La erupción del volcán de La Palma sigue en curso con fases más explosivas   Carlos de Saá  Toda la información en Efeservicios  ,0
585,585,585,585,El Tribunal Supremo confirma que el dieselgate debe juzgarse en Alemania,0
586,586,586,586,El Comite de Apelación ratifica la sanción de dos partidos a Joao Felix  ,0
587,587,587,587,OIM de Naciones Unidas está extremadamente preocupada por el fuerte aumento de las muertes y desapariciones en las distintas rutas de las pateras hacia Canarias que en lo que va de año se ha cobrado 785 vidas el doble que en 2020 a la misma fecha  ,0
588,588,588,588,El presidente del PP Pablo Casado ha pedido al presidente del Gobierno Pedro Sánchez que se comprometa a hacer todo lo posible para que el expresidente catalán Carles Puigdemont sea extraditado desde Italia  ,0
589,589,589,589,  La historia de Afganistán se repite no aprendemos nada de los errores   Por Moncho Torres   ,0
590,590,590,590,El bitcóin baja un 5 despues de que China declare ilegales las criptomonedas   ,0
591,591,591,591,El eurodiputado de JxCat Toni Comín ha tildado de ilegal la detención anoche del expresidente de la Generalitat Carles Puigdemont en Cerdeña y ha considerado inimaginable que el Gobierno italiano haya contribuido al arresto  ,0
592,592,592,592,Llop No podemos aventurar el resultado de la detención de Puigdemont   ,0
593,593,593,593,Garamendi critica al Gobierno y ve complicado el acuerdo en los ERTE   ,0
594,594,594,594,  Juan Postigo del golf adaptado a reivindicarse en el profesional ,0
595,595,595,595,Diez fotografías de Dalí rememoran la construcción del Museo de Figueres   ,0
596,596,596,596,Messi se pierde su segundo partido consecutivo por molestias en la rodilla  ,0
597,597,597,597,El director de desarrollo del fútbol dentro de la FIFA Arsene Wenger asegura que está dispuesto a asumir el riesgo de organizar un Mundial cada dos años porque el resultado es conseguir que el fútbol sea mejor  ,0
598,598,598,598,  Puigdemont espera quedar hoy en libertad según su abogado en Italia Agostinangelo Marras  Toda la información en Efeservicios  ,0
599,599,599,599,Sánchez anuncia ayudas inmediatas y un plan de reconstrucción de La Palma,0
600,600,600,600,El ministro del Interior Fernando GrandeMarlaska ha negado que hubiera policías españoles presentes en el momento de la detención del expresidente de Cataluña Carles Puigdemont en Cerdeña Italia  ,0
601,601,601,601,Sánchez reivindica hoy más que nunca el diálogo en Cataluña,0
602,602,602,602,arlaska niega que hubiera policías españoles en la detención de Puigdemont,0
603,603,603,603,La presidenta del Parlamento catalán Laura Borras ha manifestado este viernes su perplejidad por la actuación de la República Italiana en la detención del expresidente de la Generalitat Carles Puigdemont  ,0
604,604,604,604,Koke Resurrección completa con el grupo parte del entrenamiento y está listo para el partido de este sábado ante el Alaves al igual que Geoffrey Kondogbia según su tecnico Diego Simeone  ,0
605,605,605,605,Del golf adaptado a reivindicarse en el profesional   El golfista cántabro con una pierna amputada Juan Postigo campeón de Europa por tercera vez consecutiva quiere pasar a jugar de tú a tú con profesionales sin discapacidad  Por Pablo GHermida   ,0
606,606,606,606,Marlaska eleva el modelo penitenciario español a referente internacional   ,0
607,607,607,607,El rey ha reafirmado este viernes que hay que ayudar a los afectados por la erupción volcánica de La Palma a los que visitaron ayer ,0
608,608,608,608,rupción del volcán en La Palma  Toda la información en Efeservicios,0
609,609,609,609,  Dedicatorias a perros y en pechos bizcochospenes y otras risas en la Feria del Libro de Madrid  FLMadrid21  Por Carmen Naranjo  ,0
610,610,610,610,El expresidente de la Generalitat Carles Puigdemont confía en poder quedar hoy en libertad tras su detención el jueves en la isla italiana de Cerdeña donde permanece encarcelado en la ciudad de Sassari a la espera de pasar a disposición judicial  ,0
611,611,611,611,Londres Estambul Yakarta Budapest Doha Vladivostok y Wuhan forman parte del nutrido grupo de ciudades con ganas de organizar los Juegos Olímpicos del año 2036   ,0
612,612,612,612,La presidenta de Cs Ines Arrimadas ha recordado al Gobierno que existe otra alternativa a los socios de ERC PNV y EH Bildu que apoyan la liberación del expresidente de la Generalitat de Cataluña Carles Puigdemont  ,0
613,613,613,613,Binter cancela sus vuelos nocturnos con La Palma por la nube de ceniza  ,0
614,614,614,614,,0
615,615,615,615,  Puigdemont espera poder quedar hoy en libertad ,0
616,616,616,616,El incierto panorama judicial de Carles Puigdemont  Por Rafael Martínez ,0
617,617,617,617,Ineos desmiente la salida de Egan Bernal y asegura que cumplirá el contrato  ,0
618,618,618,618,  Independentistas sardos se manifiestan  frente al Tribunal de Sassari en la isla italiana para protestar por la detención de Puigdemont  Toda la información en Efeservicios  ,0
619,619,619,619,El vicesecretario nacional de Comunicación del PP Pablo Montesinos ha instado al presidente del Gobierno Pedro Sánchez a que traiga al expresidente de la Generalitat Carles Puigdemont ante la justicia española y se comprometa a no indultarlo  ,0
620,620,620,620,Malú lanza la canción Mil Batallas y anuncia disco para el 22 de octubre    ,0
621,621,621,621,Mercedes con el finlandes Valtteri Bottas al frente ha empezado dominando en uno de sus fortines el circuito de Sochi donde este fin de semana se disputa la decimoquinta cita del Mundial de Fórmula 1 el Gran Premio de Rusia F1   ,0
622,622,622,622,El Real Madrid vuelve a jugar en el Santiago Bernabeu donde defenderá su liderato en una prueba de nivel como es la visita del Villarreal  ,0
623,623,623,623,Nace la Fundación Paco de Lucía para continuar su lucha por el flamenco    ,0
624,624,624,624,  Ayanta Barilli el desafío al confinamiento con una catarsis vital y 2 gatos   Por Carla Aliño   ,0
625,625,625,625,La ministra de Sanidad Carolina Darias ha felicitado a los profesionales de farmacia con motivo del Día Mundial del Farmaceutico y les ha agradecido su esfuerzo y compromiso durante la pandemia en la que están siendo una pieza clave  ,0
626,626,626,626,Puigneró JxCat El tiempo nos está dando la razón con la mesa de diálogo   ,0
627,627,627,627,Los abogados de Carles Puigdemont presentarán una nueva demanda probablemente hoy o lo antes posible ante el Tribunal General de la Unión Europea para que se le devuelva la inmunidad tras su detención ayer en Italia  ,0
628,628,628,628,Puigdemont presentará una demanda ante el TGUE probablemente hoy según su abogado,0
629,629,629,629,Desde los tiempos de las groupies los playboys y los clubes nocturnos el narcisismo ha recorrido en las últimas decadas un largo camino para llegar hasta su gran templo del siglo XXI las redes sociales el lugar en el que todos somos narcisos  ,0
630,630,630,630,Airbus vende 56 aviones militares C295 a India y 16 se fabricarán en Sevilla    ,0
631,631,631,631,  La erupción del volcán de La Palma sigue en curso con fases más explosivas  Toda la información en Efeservicios  ,0
632,632,632,632,Cientos de personas protestan en el consulado por la detención de Puigdemont   ,0
633,633,633,633,La Audiencia Provincial de Madrid elevará al Tribunal Superior de Justicia la causa contra Cesar Román el Rey del Cachopo  ,0
634,634,634,634,irbus vende 56 aviones militares C295 a India y 12 se fabricarán en Sevilla,0
635,635,635,635,El Tribunal General de la UE dijo en su auto que la euroorden contra Carles Puigdemont estaba suspendida  ,0
636,636,636,636,La erupción del volcán continúa con fases más explosivas tras arrasar 240 hectáreas en La Palma   ,0
637,637,637,637,España y Marruecos un baile de desagravio en un tablero lleno de obstáculos  Por Cristina Lladó  ,0
638,638,638,638,La Dana que durante los últimos días ha afectado a amplias zonas del oeste peninsular y de las Islas Baleares comienza a remitir aunque todavía 7 comunidades continúan en alerta por lluvias y Castilla y León en naranja    ,0
639,639,639,639,El expresidente de la Generalitat Carles Puigdemont permanece  detenido en la isla italiana de Cerdeña a la espera de pasar hoy o mañana a disposición judicial según ha explicado hoy a Efe su abogado Gonzalo Boye   ,0
640,640,640,640,Más de 100000 personas son diagnosticadas cada año en España con tumores con la supervivencia más baja que no llegan al 20  según informa la Asociación Española Contra el Cáncer AECC en el Día Mundial de la Investigación sobre esta enfermedad  ,0
641,641,641,641,Leonel Fernández expresidente de la República Dominicana afirmó que la integración regional de America Latina es necesaria para acudir ante la comunidad internacional por ayuda para salir adelante de la crisis fiscal por la pandemia del coronavirus ,0
642,642,642,642,Alicia Bárcena secretaria ejecutiva de la Cepal indicó este jueves en el Foro Global America Latina y el Caribe que la palabra clave hoy para la región tras la crisis generada por la pandemia es inversión que debe ser en igualdad y sostenibilidad  ,0
643,643,643,643,El presidente de Chile Sebastián Piñera presentó este jueves el presupuesto para 2022 que alcanza los 82135 millones de dólares lo que representa un recorte en el gasto público del 225  sobre la ejecución proyectada para el presente año ,0
644,644,644,644,La Policía Federal de Brasil detuvo a una ciudadana boliviana investigada por la catástrofe aerea ocurrida en 2016 en la que murieron 71 personas entre futbolistas preparadores y directivos del Chapecoense ,0
645,645,645,645,Más de 100 tortugas son sometidas a valoraciones medicas y biológicas en Medellín Colombia por expertos del Parque de la Conservación para determinar si son aptas para su liberación tras haber sido rescatadas del tráfico ilegal  ,0
646,646,646,646,El Gobierno considera que la detención del expresidente de la Generalitat Carles Puigdemont obedece a un procedimiento judicial en curso y como cualquier otro ciudadano europeo debe someterse a la acción de la Justicia ,0
647,647,647,647,El presidente venezolano Nicolás Maduro alertó del incremento de contagios de covid19 en el área de la Gran Caracas y advirtió de que si sigue así la situación quedará exceptuada de posibles flexibilizaciones de la cuarentena en noviembre y diciembre ,0
648,648,648,648,Si no hablo con el ministerio soy omiso si hablo estoy interfiriendo Que interesa en verdad Falta un comandante en Brasil Yo quería ser ese comandante quería tener esa fuerza para decidir manifestó Bolsonaro ,0
